2023-05-19 21:33:20,902 - common - INFO - Start training
2023-05-19 21:33:20,931 - common - DEBUG - Worker_2 is working on a dataset of size 10000
2023-05-19 21:33:20,931 - common - DEBUG - Worker_4 is working on a dataset of size 10000
2023-05-19 21:33:20,931 - common - DEBUG - Worker_1 is working on a dataset of size 10000
2023-05-19 21:33:20,936 - common - DEBUG - Worker_6 is working on a dataset of size 10000
2023-05-19 21:33:20,936 - common - DEBUG - Worker_3 is working on a dataset of size 10000
2023-05-19 21:33:20,936 - common - DEBUG - Worker_5 is working on a dataset of size 10000
2023-05-19 21:33:43,740 - common - DEBUG - PS updated model, worker loss: 1.6755180593629438e+27 (Worker_5), weight norm: weights norm inf
2023-05-19 21:33:44,683 - common - DEBUG - PS got update from Worker_4, 15/100 (15/600), epoch 1/6
2023-05-19 21:33:44,694 - common - DEBUG - PS updated model, worker loss: nan (Worker_4), weight norm: weights norm nan
2023-05-19 21:33:44,719 - common - DEBUG - PS got update from Worker_1, 15/100 (15/600), epoch 1/6
2023-05-19 21:33:44,736 - common - DEBUG - PS updated model, worker loss: 1.110384862299375e+27 (Worker_1), weight norm: weights norm nan
2023-05-19 21:33:44,787 - common - DEBUG - PS got update from Worker_2, 15/100 (15/600), epoch 1/6
2023-05-19 21:33:44,801 - common - DEBUG - PS updated model, worker loss: nan (Worker_2), weight norm: weights norm nan
2023-05-19 21:33:44,998 - common - DEBUG - PS got update from Worker_3, 15/100 (15/600), epoch 1/6
2023-05-19 21:33:45,009 - common - DEBUG - PS updated model, worker loss: nan (Worker_3), weight norm: weights norm nan
2023-05-19 21:33:45,174 - common - DEBUG - PS got update from Worker_5, 16/100 (16/600), epoch 1/6
2023-05-19 21:33:45,188 - common - DEBUG - PS updated model, worker loss: nan (Worker_5), weight norm: weights norm nan
2023-05-19 21:33:45,263 - common - DEBUG - PS got update from Worker_6, 15/100 (15/600), epoch 1/6
2023-05-19 21:33:45,270 - common - DEBUG - PS updated model, worker loss: nan (Worker_6), weight norm: weights norm nan
2023-05-19 21:33:45,969 - common - DEBUG - PS got update from Worker_2, 16/100 (16/600), epoch 1/6
